"","CrimeID","Month","Reportedby","Fallswithin","Longitude","Latitude","Location","LSOAcode","LSOAname","Crimetype","Lastoutcomecategory","Context","Station","StationDistance","LocalAuthority","ISOMonth"
"1","","2012-09","City of London Police","City of London Police",-0.113274,51.51638,"On or near Old Buildings","E01000914","Camden 028B","Anti-social behaviour","",NA,"Chancery Lane",0.252350480500189,"Camden",2012-09-01
"2","efe242fe81a931e32a2688e82d821f7744efed0ce1f5d087fe6a5fa6b738824d","2012-09","City of London Police","City of London Police",-0.113274,51.51638,"On or near Old Buildings","E01000914","Camden 028B","Other theft","Investigation complete; no suspect identified",NA,"Chancery Lane",0.252350480500189,"Camden",2012-09-01
"3","","2012-09","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.054395010896171,"City of London",2012-09-01
"4","","2012-09","City of London Police","City of London Police",-0.097736,51.52021,"On or near Conference/Exhibition Centre","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.00207996269294924,"City of London",2012-09-01
"5","","2012-09","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.054395010896171,"City of London",2012-09-01
"6","","2012-09","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.054395010896171,"City of London",2012-09-01
"7","","2012-09","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.054395010896171,"City of London",2012-09-01
"8","","2012-09","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.054395010896171,"City of London",2012-09-01
"9","","2012-09","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.054395010896171,"City of London",2012-09-01
"10","","2012-09","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.054395010896171,"City of London",2012-09-01
"11","","2012-09","City of London Police","City of London Police",-0.097334,51.52157,"On or near Fann Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.152832989295049,"City of London",2012-09-01
"12","","2012-09","City of London Police","City of London Police",-0.097736,51.52021,"On or near Conference/Exhibition Centre","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.00207996269294924,"City of London",2012-09-01
"13","bd05374131e17726fe5f898d9a8f920f66acff21d0b7196ec344eeac0d8b0edf","2012-09","City of London Police","City of London Police",-0.096348,51.51547,"On or near Foster Lane","E01000001","City of London 001A","Burglary","Investigation complete; no suspect identified",NA,"St. Pauls",0.109430319116701,"City of London",2012-09-01
"14","c040d9576481a06e46a79072e221596c31ff4255780269bf16aaf37d18f11790","2012-09","City of London Police","City of London Police",-0.09596,51.51753,"On or near London Wall","E01000001","City of London 001A","Criminal damage and arson","Investigation complete; no suspect identified",NA,"St. Pauls",0.319354214797925,"City of London",2012-09-01
"15","3510f29f923a1fd2e718b36baceb16777969f5e7ba271c0c3dd2856439ae49a7","2012-09","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Drugs","Offender given a drugs possession warning",NA,"Barbican",0.151036284394236,"City of London",2012-09-01
"16","c3aad67c13847fc48189963193e355148a0f7f757fbca0fc6279bb69b2314b48","2012-09","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Other theft","Investigation complete; no suspect identified",NA,"Barbican",0.054395010896171,"City of London",2012-09-01
"17","e208a183fee490ad2449d9dddc960c79057d5c9435b75b2802b44f759b6cc660","2012-09","City of London Police","City of London Police",-0.097334,51.52157,"On or near Fann Street","E01000001","City of London 001A","Other theft","Investigation complete; no suspect identified",NA,"Barbican",0.152832989295049,"City of London",2012-09-01
"18","d70f63f9410d872ca1c75b3ed11a2f2394db77ecb5c17924e60f1de46f9a28d4","2012-09","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Vehicle crime","Suspect charged as part of another case",NA,"Barbican",0.151036284394236,"City of London",2012-09-01
"19","d4d2208a501bc1b72694febb596a5c65130565e22fb1a2b61d0ab408d6de1b69","2012-09","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Violent crime","Investigation complete; no suspect identified",NA,"Barbican",0.151036284394236,"City of London",2012-09-01
"20","","2012-09","City of London Police","City of London Police",-0.093948,51.51808,"On or near Monkwell Square","E01000002","City of London 001B","Anti-social behaviour","",NA,"Barbican",0.352176028069231,"City of London",2012-09-01
"21","","2012-09","City of London Police","City of London Police",-0.089596,51.51874,"On or near New Union Street","E01000002","City of London 001B","Anti-social behaviour","",NA,"Moorgate",0.0530660174939833,"City of London",2012-09-01
"22","","2012-09","City of London Police","City of London Police",-0.093948,51.51808,"On or near Monkwell Square","E01000002","City of London 001B","Anti-social behaviour","",NA,"Barbican",0.352176028069231,"City of London",2012-09-01
"23","","2012-09","City of London Police","City of London Police",-0.089596,51.51874,"On or near New Union Street","E01000002","City of London 001B","Anti-social behaviour","",NA,"Moorgate",0.0530660174939833,"City of London",2012-09-01
