"","CrimeID","Month","Reportedby","Fallswithin","Longitude","Latitude","Location","LSOAcode","LSOAname","Crimetype","Lastoutcomecategory","Context","Station","StationDistance","LocalAuthority","ISOMonth"
"1","","2013-01","City of London Police","City of London Police",-0.111497,51.51823,"On or near Pedestrian Subway","E01000914","Camden 028B","Anti-social behaviour","",NA,"Chancery Lane",0.0428262853097868,"Camden",2013-01-01
"2","f71db5e763c6a30a1c4cbab5ea571db9ee7b4172824ae63be13b48c0becaf9cd","2013-01","City of London Police","City of London Police",-0.111497,51.51823,"On or near Pedestrian Subway","E01000914","Camden 028B","Other theft","Investigation complete; no suspect identified",NA,"Chancery Lane",0.0428262853097868,"Camden",2013-01-01
"3","ccefde2e8b138159774076b6f149c82f32a0ae7b7bf8bea25a7e43b8da852aa5","2013-01","City of London Police","City of London Police",-0.111497,51.51823,"On or near Pedestrian Subway","E01000914","Camden 028B","Other theft","Under investigation",NA,"Chancery Lane",0.0428262853097868,"Camden",2013-01-01
"4","658fb0241a72a8a9f9181a033d01ed4f75b62d6248392764d48638928236b3a6","2013-01","City of London Police","City of London Police",-0.111497,51.51823,"On or near Pedestrian Subway","E01000914","Camden 028B","Other theft","Investigation complete; no suspect identified",NA,"Chancery Lane",0.0428262853097868,"Camden",2013-01-01
"5","2fab5fba61443518f405c9a042a853f157e34a8e2a15df6c544fbd083e31e689","2013-01","City of London Police","City of London Police",-0.111497,51.51823,"On or near Pedestrian Subway","E01000914","Camden 028B","Other theft","Under investigation",NA,"Chancery Lane",0.0428262853097868,"Camden",2013-01-01
"6","","2013-01","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.151036284394236,"City of London",2013-01-01
"7","","2013-01","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.054395010896171,"City of London",2013-01-01
"8","","2013-01","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.054395010896171,"City of London",2013-01-01
"9","","2013-01","City of London Police","City of London Police",-0.097601,51.5207,"On or near Carthusian Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.054395010896171,"City of London",2013-01-01
"10","","2013-01","City of London Police","City of London Police",-0.097334,51.52157,"On or near Fann Street","E01000001","City of London 001A","Anti-social behaviour","",NA,"Barbican",0.152832989295049,"City of London",2013-01-01
