"","CrimeID","Month","Reportedby","Fallswithin","Longitude","Latitude","Location","LSOAcode","LSOAname","Crimetype","Lastoutcomecategory","Context","Station","StationDistance","LocalAuthority","ISOMonth"
"30",NA,"2011-04","British Transport Police","British Transport Police",-1.08787,51.2685,"On or near Basingstoke","E01032842","Basingstoke and Deane 011E","Violent crime",NA,NA,"Amersham",56.0892236414073,"Basingstoke and Deane",2011-04-01
"31",NA,"2011-04","British Transport Police","British Transport Police",-1.08787,51.2685,"On or near Basingstoke","E01032842","Basingstoke and Deane 011E","Violent crime",NA,NA,"Amersham",56.0892236414073,"Basingstoke and Deane",2011-04-01
"32",NA,"2011-04","British Transport Police","British Transport Police",-1.08787,51.2685,"On or near Basingstoke","E01032842","Basingstoke and Deane 011E","Violent crime",NA,NA,"Amersham",56.0892236414073,"Basingstoke and Deane",2011-04-01
"33",NA,"2011-04","British Transport Police","British Transport Police",-2.35912,51.3784,"On or near Bath Spa","E01014371","Bath and North East Somerset 007B","Anti-social behaviour",NA,NA,"Amersham",125.623838172846,"Bath and North East Somerset",2011-04-01
"34",NA,"2011-04","British Transport Police","British Transport Police",-2.35912,51.3784,"On or near Bath Spa","E01014371","Bath and North East Somerset 007B","Vehicle crime",NA,NA,"Amersham",125.623838172846,"Bath and North East Somerset",2011-04-01
"35",NA,"2011-04","British Transport Police","British Transport Police",-2.35912,51.3784,"On or near Bath Spa","E01014371","Bath and North East Somerset 007B","Violent crime",NA,NA,"Amersham",125.623838172846,"Bath and North East Somerset",2011-04-01
"36",NA,"2011-04","British Transport Police","British Transport Police",-0.479594,52.136,"On or near Bedford","E01017471","Bedford 012F","Anti-social behaviour",NA,NA,"Chesham",48.7286516152939,"Bedford",2011-04-01
"37",NA,"2011-04","British Transport Police","British Transport Police",0.152609,51.4922,"On or near Belvedere","E01000335","Bexley 003B","Anti-social behaviour",NA,NA,"Belvedere",0.0471771878393309,"Bexley",2011-04-01
"38",NA,"2011-04","British Transport Police","British Transport Police",0.17475,51.4819,"On or near Erith","E01000403","Bexley 004A","Violent crime",NA,NA,"Erith",0.0431990318490416,"Bexley",2011-04-01
"39",NA,"2011-04","British Transport Police","British Transport Police",0.190082,51.4679,"On or near Slade Green","E01000432","Bexley 008E","Anti-social behaviour",NA,NA,"Slade Green",0.03552569792281,"Bexley",2011-04-01
"40",NA,"2011-04","British Transport Police","British Transport Police",0.147863,51.4403,"On or near Bexley","E01000448","Bexley 023D","Burglary",NA,NA,"Bexley",0.062286040712086,"Bexley",2011-04-01
"41",NA,"2011-04","British Transport Police","British Transport Police",0.147863,51.4403,"On or near Bexley","E01000448","Bexley 023D","Vehicle crime",NA,NA,"Bexley",0.062286040712086,"Bexley",2011-04-01
"42",NA,"2011-04","British Transport Police","British Transport Police",0.10363,51.434,"On or near Sidcup","E01000462","Bexley 026E","Violent crime",NA,NA,"Sidcup",0.0489505078243309,"Bexley",2011-04-01
"43",NA,"2011-04","British Transport Police","British Transport Police",0.10363,51.434,"On or near Sidcup","E01000462","Bexley 026E","Violent crime",NA,NA,"Sidcup",0.0489505078243309,"Bexley",2011-04-01
"44",NA,"2011-04","British Transport Police","British Transport Police",0.101112,51.465,"On or near Welling","E01000400","Bexley 029C","Violent crime",NA,NA,"Welling",0.0530727075634626,"Bexley",2011-04-01
"45",NA,"2011-04","British Transport Police","British Transport Police",-1.83834,52.5926,"On or near Butlers Lane","E01009415","Birmingham 002A","Violent crime",NA,NA,"Chesham",129.38172281064,"Birmingham",2011-04-01
"46",NA,"2011-04","British Transport Police","British Transport Police",-1.83147,52.5457,"On or near Wylde Green","E01009456","Birmingham 018C","Anti-social behaviour",NA,NA,"Chesham",125.16785377932,"Birmingham",2011-04-01
"47",NA,"2011-04","British Transport Police","British Transport Police",-1.85274,52.5154,"On or near Gravelly Hill","E01033646","Birmingham 031I","Violent crime",NA,NA,"Chesham",123.683437247434,"Birmingham",2011-04-01
"48",NA,"2011-04","British Transport Police","British Transport Police",-1.90267,52.5164,"On or near Perry Barr","E01009051","Birmingham 033A","Violent crime",NA,NA,"Chesham",126.123243957021,"Birmingham",2011-04-01
"49",NA,"2011-04","British Transport Police","British Transport Police",-1.87227,52.5046,"On or near Aston","E01008899","Birmingham 037A","Robbery",NA,NA,"Chesham",123.743188179989,"Birmingham",2011-04-01
"50",NA,"2011-04","British Transport Police","British Transport Police",-1.87227,52.5046,"On or near Aston","E01008899","Birmingham 037A","Violent crime",NA,NA,"Chesham",123.743188179989,"Birmingham",2011-04-01
"51",NA,"2011-04","British Transport Police","British Transport Police",-1.93577,52.442,"On or near Selly Oak","E01009284","Birmingham 096A","Vehicle crime",NA,NA,"Chesham",122.069078300916,"Birmingham",2011-04-01
"52",NA,"2011-04","British Transport Police","British Transport Police",-1.85466,52.421,"On or near Yardley Wood","E01009037","Birmingham 105D","Violent crime",NA,NA,"Chesham",116.423984305988,"Birmingham",2011-04-01
"53",NA,"2011-04","British Transport Police","British Transport Police",-1.96523,52.4082,"On or near Northfield","E01009206","Birmingham 120B","Anti-social behaviour",NA,NA,"Chesham",121.137686779955,"Birmingham",2011-04-01
"54",NA,"2011-04","British Transport Police","British Transport Police",-1.96523,52.4082,"On or near Northfield","E01009206","Birmingham 120B","Violent crime",NA,NA,"Chesham",121.137686779955,"Birmingham",2011-04-01
"55",NA,"2011-04","British Transport Police","British Transport Police",-1.98098,52.3967,"On or near Longbridge","E01009213","Birmingham 124E","Anti-social behaviour",NA,NA,"Chesham",121.156388337923,"Birmingham",2011-04-01
"56",NA,"2011-04","British Transport Police","British Transport Police",-1.98098,52.3967,"On or near Longbridge","E01009213","Birmingham 124E","Anti-social behaviour",NA,NA,"Chesham",121.156388337923,"Birmingham",2011-04-01
"57",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"58",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"59",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"60",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"61",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"62",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"63",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"64",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"65",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"66",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Burglary",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"67",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Robbery",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"68",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"69",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"70",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"71",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"72",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"73",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"74",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"75",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"76",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Other crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"77",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Other crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"78",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Other crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"79",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Other crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"80",NA,"2011-04","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Other crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-04-01
"81",NA,"2011-04","British Transport Police","British Transport Police",-1.85841,52.4633,"On or near Small Heath","E01009339","Birmingham 140A","Violent crime",NA,NA,"Chesham",119.841171194224,"Birmingham",2011-04-01
"82",NA,"2011-04","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Anti-social behaviour",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-04-01
"83",NA,"2011-04","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Anti-social behaviour",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-04-01
"84",NA,"2011-04","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Anti-social behaviour",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-04-01
"85",NA,"2011-04","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Anti-social behaviour",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-04-01
"86",NA,"2011-04","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Anti-social behaviour",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-04-01
"87",NA,"2011-04","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Anti-social behaviour",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-04-01
"88",NA,"2011-04","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Violent crime",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-04-01
"89",NA,"2011-04","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Violent crime",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-04-01
"90",NA,"2011-04","British Transport Police","British Transport Police",-2.42508,53.5736,"On or near Bolton","E01004848","Bolton 016D","Anti-social behaviour",NA,NA,"Chesham",241.085491931092,"Bolton",2011-04-01
"91",NA,"2011-04","British Transport Police","British Transport Police",-2.42508,53.5736,"On or near Bolton","E01004848","Bolton 016D","Violent crime",NA,NA,"Chesham",241.085491931092,"Bolton",2011-04-01
"92",NA,"2011-04","British Transport Police","British Transport Police",-2.42508,53.5736,"On or near Bolton","E01004848","Bolton 016D","Violent crime",NA,NA,"Chesham",241.085491931092,"Bolton",2011-04-01
"93",NA,"2011-04","British Transport Police","British Transport Police",-2.42508,53.5736,"On or near Bolton","E01004848","Bolton 016D","Violent crime",NA,NA,"Chesham",241.085491931092,"Bolton",2011-04-01
"94",NA,"2011-04","British Transport Police","British Transport Police",-2.52272,53.556,"On or near West Houghton","E01004894","Bolton 028C","Violent crime",NA,NA,"Chesham",242.847062049386,"Bolton",2011-04-01
"95",NA,"2011-04","British Transport Police","British Transport Police",-1.82688,50.7312,"On or near Pokesdown","E01015276","Bournemouth 016D","Vehicle crime",NA,NA,"Heathrow Terminal 5",124.313847595358,"Bournemouth",2011-04-01
"96",NA,"2011-04","British Transport Police","British Transport Police",-1.86395,50.7271,"On or near Bournemouth","E01015288","Bournemouth 021B","Vehicle crime",NA,NA,"Heathrow Terminal 5",126.568206181884,"Bournemouth",2011-04-01
"97",NA,"2011-04","British Transport Police","British Transport Police",-1.86395,50.7271,"On or near Bournemouth","E01015288","Bournemouth 021B","Violent crime",NA,NA,"Heathrow Terminal 5",126.568206181884,"Bournemouth",2011-04-01
"98",NA,"2011-04","British Transport Police","British Transport Police",-0.725166,51.4076,"On or near Martins Heron","E01016223","Bracknell Forest 006C","Anti-social behaviour",NA,NA,"Heathrow Terminal 5",17.6762189735606,"Bracknell Forest",2011-04-01
"99",NA,"2011-04","British Transport Police","British Transport Police",-0.819263,51.3665,"On or near Crowthorne","E01016206","Bracknell Forest 012A","Vehicle crime",NA,NA,"Heathrow Terminal 5",25.5311091529748,"Bracknell Forest",2011-04-01
"100",NA,"2011-04","British Transport Police","British Transport Police",-1.82215,53.9249,"On or near Ilkley","E01010692","Bradford 001D","Violent crime",NA,NA,"Chesham",259.856246647674,"Bradford",2011-04-01
"101",NA,"2011-04","British Transport Police","British Transport Police",-1.90173,53.8681,"On or near Keighley","E01010700","Bradford 008A","Vehicle crime",NA,NA,"Chesham",255.648137689681,"Bradford",2011-04-01
"102",NA,"2011-04","British Transport Police","British Transport Police",-1.83716,53.8486,"On or near Bingley","E01010578","Bradford 015A","Anti-social behaviour",NA,NA,"Chesham",252.164203886554,"Bradford",2011-04-01
"103",NA,"2011-04","British Transport Police","British Transport Police",-1.83716,53.8486,"On or near Bingley","E01010578","Bradford 015A","Vehicle crime",NA,NA,"Chesham",252.164203886554,"Bradford",2011-04-01
"104",NA,"2011-04","British Transport Police","British Transport Police",-1.83716,53.8486,"On or near Bingley","E01010578","Bradford 015A","Violent crime",NA,NA,"Chesham",252.164203886554,"Bradford",2011-04-01
"105",NA,"2011-04","British Transport Police","British Transport Police",-1.75379,53.8503,"On or near Baildon","E01010576","Bradford 016E","Violent crime",NA,NA,"Chesham",250.567572470483,"Bradford",2011-04-01
"106",NA,"2011-04","British Transport Police","British Transport Police",-1.77354,53.833,"On or near Shipley","E01033689","Bradford 020E","Violent crime",NA,NA,"Chesham",249.155493580435,"Bradford",2011-04-01
"107",NA,"2011-04","British Transport Police","British Transport Police",-1.76834,53.8195,"On or near Frizinghall","E01010793","Bradford 025D","Violent crime",NA,NA,"Chesham",247.624374950069,"Bradford",2011-04-01
"108",NA,"2011-04","British Transport Police","British Transport Police",-1.74946,53.7911,"On or near Bradford Interchange","E01033690","Bradford 039G","Violent crime",NA,NA,"Chesham",244.235507138112,"Bradford",2011-04-01
"109",NA,"2011-04","British Transport Police","British Transport Police",-1.75297,53.7975,"On or near Bradford Forster Square","E01033690","Bradford 039G","Violent crime",NA,NA,"Chesham",244.98349588938,"Bradford",2011-04-01
"110",NA,"2011-04","British Transport Police","British Transport Police",0.639435,51.8059,"On or near Witham","E01021416","Braintree 017B","Anti-social behaviour",NA,NA,"Shenfield",28.8662342707527,"Braintree",2011-04-01
"111",NA,"2011-04","British Transport Police","British Transport Police",0.745267,52.4192,"On or near Thetford","E01026466","Breckland 015B","Anti-social behaviour",NA,NA,"Shenfield",92.1479594708865,"Breckland",2011-04-01
"112",NA,"2011-04","British Transport Police","British Transport Police",-0.278804,51.5848,"On or near Kingsbury","E01000543","Brent 003E","Robbery",NA,NA,"Kingsbury",0.0172300354579259,"Brent",2011-04-01
"113",NA,"2011-04","British Transport Police","British Transport Police",-0.316553,51.5817,"On or near Kenton","E01000536","Brent 004A","Violent crime",NA,NA,"Kenton",0.0960280926427461,"Brent",2011-04-01
"114",NA,"2011-04","British Transport Police","British Transport Police",-0.279654,51.5635,"On or near Wembley Park","E01000578","Brent 012D","Anti-social behaviour",NA,NA,"Wembley Park",0.0354426911558869,"Brent",2011-04-01
"115",NA,"2011-04","British Transport Police","British Transport Police",-0.279654,51.5635,"On or near Wembley Park","E01000578","Brent 012D","Violent crime",NA,NA,"Wembley Park",0.0354426911558869,"Brent",2011-04-01
"116",NA,"2011-04","British Transport Police","British Transport Police",-0.279654,51.5635,"On or near Wembley Park","E01000578","Brent 012D","Violent crime",NA,NA,"Wembley Park",0.0354426911558869,"Brent",2011-04-01
"117",NA,"2011-04","British Transport Police","British Transport Police",-0.238877,51.552,"On or near Dollis Hill","E01000507","Brent 018C","Anti-social behaviour",NA,NA,"Dollis Hill",0.0178280349646234,"Brent",2011-04-01
"118",NA,"2011-04","British Transport Police","British Transport Police",-0.221375,51.5492,"On or near Willesden Green","E01000642","Brent 022D","Violent crime",NA,NA,"Willesden Green",0.07299292627133,"Brent",2011-04-01
"119",NA,"2011-04","British Transport Police","British Transport Police",-0.202394,51.5452,"On or near Brondesbury","E01000490","Brent 023A","Other crime",NA,NA,"Brondesbury",0.0305382460436161,"Brent",2011-04-01
"120",NA,"2011-04","British Transport Police","British Transport Police",-0.204645,51.547,"On or near Kilburn","E01000561","Brent 023E","Other crime",NA,NA,"Kilburn",0.00644584170935497,"Brent",2011-04-01
"121",NA,"2011-04","British Transport Police","British Transport Police",-0.296069,51.5522,"On or near Wembley Central","E01000630","Brent 026E","Anti-social behaviour",NA,NA,"Wembley Central",0.0429567431752481,"Brent",2011-04-01
"122",NA,"2011-04","British Transport Police","British Transport Police",-0.257537,51.5363,"On or near Harlesden","E01000600","Brent 027E","Robbery",NA,NA,"Harlesden",0.00602523862731382,"Brent",2011-04-01
"123",NA,"2011-04","British Transport Police","British Transport Police",-0.29948,51.5406,"On or near Alperton","E01000632","Brent 029E","Anti-social behaviour",NA,NA,"Alperton",0.0677683253170515,"Brent",2011-04-01
"124",NA,"2011-04","British Transport Police","British Transport Police",-0.205101,51.5344,"On or near Queens Park","E01000583","Brent 032D","Anti-social behaviour",NA,NA,"Queens Park",0.0239970122488329,"Brent",2011-04-01
"125",NA,"2011-04","British Transport Police","British Transport Police",-0.205101,51.5344,"On or near Queens Park","E01000583","Brent 032D","Anti-social behaviour",NA,NA,"Queens Park",0.0239970122488329,"Brent",2011-04-01
"126",NA,"2011-04","British Transport Police","British Transport Police",-0.205101,51.5344,"On or near Queens Park","E01000583","Brent 032D","Violent crime",NA,NA,"Queens Park",0.0239970122488329,"Brent",2011-04-01
"127",NA,"2011-04","British Transport Police","British Transport Police",-0.225258,51.5306,"On or near Kensal Green","E01000532","Brent 033C","Robbery",NA,NA,"Kensal Green",0.0395772668120526,"Brent",2011-04-01
"128",NA,"2011-04","British Transport Police","British Transport Police",-0.193995,51.5351,"On or near Kilburn Park","E01000550","Brent 034B","Anti-social behaviour",NA,NA,"Kilburn Park",0.00496274524775077,"Brent",2011-04-01
"129",NA,"2011-04","British Transport Police","British Transport Police",-3.6548,51.6099,"On or near Maesteg","W01001014","Bridgend 002A","Violent crime",NA,NA,"Chesham",210.188044707331,"Bridgend",2011-04-01
"130",NA,"2011-04","British Transport Police","British Transport Police",-0.170797,50.8352,"On or near Hove","E01016873","Brighton and Hove 019D","Violent crime",NA,NA,"Caterham",50.1160067803139,"Brighton and Hove",2011-04-01
"131",NA,"2011-04","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Anti-social behaviour",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-04-01
"132",NA,"2011-04","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Vehicle crime",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-04-01
"133",NA,"2011-04","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Violent crime",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-04-01
