"","CrimeID","Month","Reportedby","Fallswithin","Longitude","Latitude","Location","LSOAcode","LSOAname","Crimetype","Lastoutcomecategory","Context","Station","StationDistance","LocalAuthority","ISOMonth"
"28","fd27678a7edd578e56bcc33a06107e006a8d04dda846c997ddeeb6c995251ee7","2012-03","City of London Police","City of London Police",-0.098023,51.51991,"On or near Long Lane","E01000001","City of London 001A","Other theft","Investigation complete; no suspect identified",NA,"Barbican",0.0403725735680709,"City of London",2012-03-01
"29","7e5ea75f7487672e229bb780df14e4e85c637154eb176128b04766bd57bd750c","2012-03","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Public disorder and weapons","Court case unable to proceed",NA,"Barbican",0.151036284394236,"City of London",2012-03-01
"30","1d3fbeaf6b24bab6d804ed5ad11aef5fc895e22ce16b291ccfe84a912104c702","2012-03","City of London Police","City of London Police",-0.097277,51.51531,"On or near St Martin'S Le Grand","E01000001","City of London 001A","Shoplifting","Offender given conditional discharge",NA,"St. Pauls",0.05621740875793,"City of London",2012-03-01
"31","1ad39f82e0a6cf04b3a7df03c6b4b8b399f25013340770e822f77706e6b63e36","2012-03","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Vehicle crime","Suspect charged as part of another case",NA,"Barbican",0.151036284394236,"City of London",2012-03-01
"32","4d836f28984e760f993784f65044b432f58768e53dea0284d4fe66d72081b2d2","2012-03","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Vehicle crime","Suspect charged as part of another case",NA,"Barbican",0.151036284394236,"City of London",2012-03-01
"33","6c8df2051a29f1ce44dd4fdb6312887ed2cd31b61343b6726e82bc939418ec2f","2012-03","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Vehicle crime","",NA,"Barbican",0.151036284394236,"City of London",2012-03-01
"34","d2ba0a4a255f35c8bd5fb967331fe06ea0c2ed5ac126850a949a5b67bd3ab5c3","2012-03","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Vehicle crime","Suspect charged as part of another case",NA,"Barbican",0.151036284394236,"City of London",2012-03-01
"35","b7d492a9c42afca0a9b69e5dfcdf0e5aa607f1dfcf045ae423b5e3fa01183ab3","2012-03","City of London Police","City of London Police",-0.097334,51.52157,"On or near Fann Street","E01000001","City of London 001A","Violent crime","Investigation complete; no suspect identified",NA,"Barbican",0.152832989295049,"City of London",2012-03-01
"36","32d45b563452fdeb32ac14bd7f27ef7bb5d59e54ed14976c7f62ab4f4aca15a3","2012-03","City of London Police","City of London Police",-0.097562,51.51886,"On or near Parking Area","E01000001","City of London 001A","Violent crime","Investigation complete; no suspect identified",NA,"Barbican",0.151036284394236,"City of London",2012-03-01
"37","e7318227df67508da413bcf9d3da668f744a4d0d9f38904742d1f54956fdfcfd","2012-03","City of London Police","City of London Police",-0.09596,51.51753,"On or near London Wall","E01000001","City of London 001A","Other crime","Offender given suspended prison sentence",NA,"St. Pauls",0.319354214797925,"City of London",2012-03-01
"38","1883b32da9920ae74d40aeef1833865bf87ab879171b7abf1429b10fb7dcc8aa","2012-03","City of London Police","City of London Police",-0.097277,51.51531,"On or near St Martin'S Le Grand","E01000001","City of London 001A","Other crime","",NA,"St. Pauls",0.05621740875793,"City of London",2012-03-01
"39","","2012-03","City of London Police","City of London Police",-0.089596,51.51874,"On or near New Union Street","E01000002","City of London 001B","Anti-social behaviour","",NA,"Moorgate",0.0530660174939833,"City of London",2012-03-01
"40","","2012-03","City of London Police","City of London Police",-0.089596,51.51874,"On or near New Union Street","E01000002","City of London 001B","Anti-social behaviour","",NA,"Moorgate",0.0530660174939833,"City of London",2012-03-01
"41","","2012-03","City of London Police","City of London Police",-0.089596,51.51874,"On or near New Union Street","E01000002","City of London 001B","Anti-social behaviour","",NA,"Moorgate",0.0530660174939833,"City of London",2012-03-01
"42","","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Anti-social behaviour","",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"43","","2012-03","City of London Police","City of London Police",-0.089596,51.51874,"On or near New Union Street","E01000002","City of London 001B","Anti-social behaviour","",NA,"Moorgate",0.0530660174939833,"City of London",2012-03-01
"44","","2012-03","City of London Police","City of London Police",-0.094094,51.51561,"On or near Gresham Street","E01000002","City of London 001B","Anti-social behaviour","",NA,"Mansion House",0.391259056583987,"City of London",2012-03-01
"45","","2012-03","City of London Police","City of London Police",-0.092628,51.51792,"On or near St Alphage Garden","E01000002","City of London 001B","Anti-social behaviour","",NA,"Moorgate",0.257312744658394,"City of London",2012-03-01
"46","","2012-03","City of London Police","City of London Police",-0.092628,51.51792,"On or near St Alphage Garden","E01000002","City of London 001B","Anti-social behaviour","",NA,"Moorgate",0.257312744658394,"City of London",2012-03-01
"47","","2012-03","City of London Police","City of London Police",-0.089596,51.51874,"On or near New Union Street","E01000002","City of London 001B","Anti-social behaviour","",NA,"Moorgate",0.0530660174939833,"City of London",2012-03-01
"48","","2012-03","City of London Police","City of London Police",-0.093948,51.51808,"On or near Monkwell Square","E01000002","City of London 001B","Anti-social behaviour","",NA,"Barbican",0.352176028069231,"City of London",2012-03-01
"49","cf353522584805f0cb5dbaef301b8f1c88be12dec85eea0078034574ea060022","2012-03","City of London Police","City of London Police",-0.089596,51.51874,"On or near New Union Street","E01000002","City of London 001B","Burglary","Investigation complete; no suspect identified",NA,"Moorgate",0.0530660174939833,"City of London",2012-03-01
"50","76e268b0e1692c8b37bf2dfeb5e40af5e294edefd3670a51e33e53dffda75828","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Burglary","",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"51","54bfcaadc40ce22482f1ce73d595000ac0694a5125696a0defc000b9f74f6c42","2012-03","City of London Police","City of London Police",-0.089596,51.51874,"On or near New Union Street","E01000002","City of London 001B","Burglary","Investigation complete; no suspect identified",NA,"Moorgate",0.0530660174939833,"City of London",2012-03-01
"52","09d59a2e79188bdef6b5187ce4e4a2fd2e7fa7a6d7113f49bb5ebb98b2f6e4ca","2012-03","City of London Police","City of London Police",-0.089596,51.51874,"On or near New Union Street","E01000002","City of London 001B","Burglary","Investigation complete; no suspect identified",NA,"Moorgate",0.0530660174939833,"City of London",2012-03-01
"53","a10f852be5f1e813ecc4bb0ffc909ac7d16bc02b92c21c99092b14df731eca24","2012-03","City of London Police","City of London Police",-0.088621,51.51862,"On or near Moorfields","E01000002","City of London 001B","Other theft","",NA,"Moorgate",0.0333621187463616,"City of London",2012-03-01
"54","c54c7bd41d637e02cd392558bf28f64def4eaca8f34622315f41685ee065bd5c","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Other theft","",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"55","73f970fd4375f7e447baec4430cbe12358fb05a3092b76d24712c738bffde35e","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Other theft","",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"56","4dab5db119d909b75f616a089d131701f9e28b83ad79e415170c6b23882e3415","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Other theft","",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"57","6debcbe4cd41e8090baf42db0e61485ed3d4b830d60a7f5d9a3ac2a5163f53b8","2012-03","City of London Police","City of London Police",-0.093933,51.51981,"On or near Conference/Exhibition Centre","E01000002","City of London 001B","Other theft","",NA,"Barbican",0.26499522016242,"City of London",2012-03-01
"58","21cdf3ce2998e584427980bafbec43e72fdaafd6a7991ab91e925d19877ae17b","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Other theft","Investigation complete; no suspect identified",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"59","c0e23158562c21d149c2ea76555a42bb6632b638101eac68d9cd4d30c580189f","2012-03","City of London Police","City of London Police",-0.093057,51.52009,"On or near Theatre/Concert Hall","E01000002","City of London 001B","Other theft","",NA,"Moorgate",0.335333223227596,"City of London",2012-03-01
"60","baeb9c38931c3057b13be5c1f7e630ad221bad52238061d4ccdff4be689a1af7","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Other theft","",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"61","53f5a4e0620afea20b7774ce17068439fcda9d3924a6fb973c504d2bc7be70e8","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Other theft","Investigation complete; no suspect identified",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"62","70b4af3bc6bcf3f8b86430939f2872cb1eaea371682c7a0bd711af515704724f","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Other theft","",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"63","bedacedd8976647c2f18dae04ee40df2975582e0e803f4fa2a5282096ea43515","2012-03","City of London Police","City of London Police",-0.088621,51.51862,"On or near Moorfields","E01000002","City of London 001B","Shoplifting","Offender sent to prison",NA,"Moorgate",0.0333621187463616,"City of London",2012-03-01
"64","46679a073a25bdaf3190a927d9a343deaeb2e918aaa86efdfc0493bb19c5b200","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Violent crime","Offender given community sentence",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"65","994317e8fd316d3cddf3e1a2c601dbb17881c11e95bb7f5d04c0829c839f3f1a","2012-03","City of London Police","City of London Police",-0.090348,51.51936,"On or near Moor Lane","E01000002","City of London 001B","Violent crime","Offender given suspended prison sentence",NA,"Moorgate",0.138518004253858,"City of London",2012-03-01
"66","","2012-03","City of London Police","City of London Police",-0.094033,51.52087,"On or near Shopping Area","E01000003","City of London 001C","Anti-social behaviour","",NA,"Barbican",0.264431571251499,"City of London",2012-03-01
"67","","2012-03","City of London Police","City of London Police",-0.096114,51.52075,"On or near Park/Open Space","E01000003","City of London 001C","Anti-social behaviour","",NA,"Barbican",0.125242894859814,"City of London",2012-03-01
"68","","2012-03","City of London Police","City of London Police",-0.096114,51.52075,"On or near Park/Open Space","E01000003","City of London 001C","Anti-social behaviour","",NA,"Barbican",0.125242894859814,"City of London",2012-03-01
"69","","2012-03","City of London Police","City of London Police",-0.096114,51.52075,"On or near Park/Open Space","E01000003","City of London 001C","Anti-social behaviour","",NA,"Barbican",0.125242894859814,"City of London",2012-03-01
"70","","2012-03","City of London Police","City of London Police",-0.096114,51.52075,"On or near Park/Open Space","E01000003","City of London 001C","Anti-social behaviour","",NA,"Barbican",0.125242894859814,"City of London",2012-03-01
"71","0a7def9cd04d1016fb231133bf049d53f09c72a49a1b10990623eccf02365dee","2012-03","City of London Police","City of London Police",-0.095377,51.52079,"On or near Bridgewater Street","E01000003","City of London 001C","Criminal damage and arson","Offender given a caution",NA,"Barbican",0.173425860331113,"City of London",2012-03-01
"72","63f4feff2fda9af2155ab7c5ed22b869490f779c8438187850d6ba0061db666d","2012-03","City of London Police","City of London Police",-0.09586,51.52166,"On or near Fann Street","E01000003","City of London 001C","Drugs","",NA,"Barbican",0.205280485106987,"City of London",2012-03-01
"73","8ae0b25e45353dd5b783e81d17bf3948cb8bc33c9e582f56ceea87e00ce51489","2012-03","City of London Police","City of London Police",-0.094033,51.52087,"On or near Shopping Area","E01000003","City of London 001C","Drugs","",NA,"Barbican",0.264431571251499,"City of London",2012-03-01
"74","","2012-03","City of London Police","City of London Police",-0.075508,51.51476,"On or near Pedestrian Subway","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0469960934955824,"City of London",2012-03-01
"75","","2012-03","City of London Police","City of London Police",-0.076044,51.51265,"On or near India Street","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.190539102773514,"City of London",2012-03-01
"76","","2012-03","City of London Police","City of London Police",-0.07627,51.5155,"On or near Gravel Lane","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.136524747320442,"City of London",2012-03-01
"77","","2012-03","City of London Police","City of London Police",-0.075508,51.51476,"On or near Pedestrian Subway","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0469960934955824,"City of London",2012-03-01
"78","","2012-03","City of London Police","City of London Police",-0.076435,51.51363,"On or near Aldgate","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0975411772446069,"City of London",2012-03-01
"79","","2012-03","City of London Police","City of London Police",-0.076435,51.51363,"On or near Aldgate","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0975411772446069,"City of London",2012-03-01
"80","","2012-03","City of London Police","City of London Police",-0.076435,51.51363,"On or near Aldgate","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0975411772446069,"City of London",2012-03-01
"81","","2012-03","City of London Police","City of London Police",-0.07627,51.5155,"On or near Gravel Lane","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.136524747320442,"City of London",2012-03-01
"82","","2012-03","City of London Police","City of London Police",-0.076435,51.51363,"On or near Aldgate","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0975411772446069,"City of London",2012-03-01
"83","","2012-03","City of London Police","City of London Police",-0.076435,51.51363,"On or near Aldgate","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0975411772446069,"City of London",2012-03-01
"84","","2012-03","City of London Police","City of London Police",-0.076435,51.51363,"On or near Aldgate","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0975411772446069,"City of London",2012-03-01
"85","","2012-03","City of London Police","City of London Police",-0.078806,51.51619,"On or near Devonshire Square","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.301729051225192,"City of London",2012-03-01
"86","","2012-03","City of London Police","City of London Police",-0.073254,51.51286,"On or near Mansell Street","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate East",0.247723801818117,"City of London",2012-03-01
"87","","2012-03","City of London Police","City of London Police",-0.075508,51.51476,"On or near Pedestrian Subway","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0469960934955824,"City of London",2012-03-01
"88","","2012-03","City of London Police","City of London Police",-0.076435,51.51363,"On or near Aldgate","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0975411772446069,"City of London",2012-03-01
"89","","2012-03","City of London Police","City of London Police",-0.076435,51.51363,"On or near Aldgate","E01000005","City of London 001E","Anti-social behaviour","",NA,"Aldgate",0.0975411772446069,"City of London",2012-03-01
"90","d0e1b229f06c921e9334c2877ce26193f9241199c9d5aa7b04a865b921c32f24","2012-03","City of London Police","City of London Police",-0.07627,51.5155,"On or near Gravel Lane","E01000005","City of London 001E","Burglary","",NA,"Aldgate",0.136524747320442,"City of London",2012-03-01
"91","517fd04f0085b74e795399f8aedb91c99a9ccb4255e68199f145c3e9efedbb74","2012-03","City of London Police","City of London Police",-0.074793,51.51121,"On or near Pedestrian Subway","E01000005","City of London 001E","Burglary","Investigation complete; no suspect identified",NA,"Tower Gateway",0.0949575484122857,"City of London",2012-03-01
"92","9b88ff9bd667af14bd7320683dc260345af01080e1e149dede32428cc7ab06e0","2012-03","City of London Police","City of London Police",-0.075389,51.51178,"On or near Minories","E01000005","City of London 001E","Burglary","Investigation complete; no suspect identified",NA,"Tower Gateway",0.16889472994282,"City of London",2012-03-01
"93","bb2a47e70d4e3ec97d4d85e6e533992c3550322a6deb87dc8a76c31753a338e4","2012-03","City of London Police","City of London Police",-0.076459,51.51306,"On or near Further/Higher Educational Building","E01000005","City of London 001E","Burglary","Investigation complete; no suspect identified",NA,"Aldgate",0.154157789862621,"City of London",2012-03-01
"94","2beabbb9f6625f8e6f53dcc6a88645af76d65460e1d11699759f51ad2c4c3d24","2012-03","City of London Police","City of London Police",-0.077224,51.51612,"On or near Shopping Area","E01000005","City of London 001E","Burglary","Investigation complete; no suspect identified",NA,"Aldgate",0.226946740889069,"City of London",2012-03-01
"95","4bcda10b0f9397e5fd352820123cad481287961c1941752b86fbfeb450b64a34","2012-03","City of London Police","City of London Police",-0.075508,51.51476,"On or near Pedestrian Subway","E01000005","City of London 001E","Criminal damage and arson","",NA,"Aldgate",0.0469960934955824,"City of London",2012-03-01
"96","f70eb2381bc80331f466dc30531d6dd026fd4dd3299b72b1ae585e5ffbf12639","2012-03","City of London Police","City of London Police",-0.07433,51.51365,"On or near Little Somerset Street","E01000005","City of London 001E","Drugs","",NA,"Aldgate",0.117489179228893,"City of London",2012-03-01
"97","41f25726a33723674a87b08db65a3efc1e8918120529f1eeb842a664692bd361","2012-03","City of London Police","City of London Police",-0.07433,51.51365,"On or near Little Somerset Street","E01000005","City of London 001E","Drugs","",NA,"Aldgate",0.117489179228893,"City of London",2012-03-01
"98","e2290ac70fd18610070da67d61c6ec3347b35d05eeb8093d6e54c9e1c166c6f4","2012-03","City of London Police","City of London Police",-0.07433,51.51365,"On or near Little Somerset Street","E01000005","City of London 001E","Drugs","",NA,"Aldgate",0.117489179228893,"City of London",2012-03-01
"99","ef44f70f811e78f2bc91f4e0ea05ea39b5df69a14b551a7711b65dbcf10b3725","2012-03","City of London Police","City of London Police",-0.07433,51.51365,"On or near Little Somerset Street","E01000005","City of London 001E","Drugs","",NA,"Aldgate",0.117489179228893,"City of London",2012-03-01
"100","7a5f3266fe40efd4bf4346f8130389e46217644459fbb394db0581902834f722","2012-03","City of London Police","City of London Police",-0.075508,51.51476,"On or near Pedestrian Subway","E01000005","City of London 001E","Drugs","",NA,"Aldgate",0.0469960934955824,"City of London",2012-03-01
"101","3a3d9a65a308dad9f053adb7ad2be15e2ad8f08c01c10f84224d2add11d3e666","2012-03","City of London Police","City of London Police",-0.07608,51.51145,"On or near America Square","E01000005","City of London 001E","Drugs","Offender given a caution",NA,"Tower Hill",0.124675073116474,"City of London",2012-03-01
"102","0a0ff99abcfbb6fecaf6e4fc8506e3738705c88982bc629557998d1b0d027d1e","2012-03","City of London Police","City of London Police",-0.075508,51.51476,"On or near Pedestrian Subway","E01000005","City of London 001E","Drugs","",NA,"Aldgate",0.0469960934955824,"City of London",2012-03-01
"103","06a77ed22b1813cbcc2886a5e6b5cf581146bfe17f7d16d16cd1f04f3df3788f","2012-03","City of London Police","City of London Police",-0.075508,51.51476,"On or near Pedestrian Subway","E01000005","City of London 001E","Drugs","",NA,"Aldgate",0.0469960934955824,"City of London",2012-03-01
"104","070fcbab1e7cb4574c510e27dc7e6d9d808f8ca8400f0cbeaf5f93c601de5502","2012-03","City of London Police","City of London Police",-0.073254,51.51286,"On or near Mansell Street","E01000005","City of London 001E","Other theft","Investigation complete; no suspect identified",NA,"Aldgate East",0.247723801818117,"City of London",2012-03-01
"105","0c3fb1c51151cdcb00f719b5286bc4ae7ede047b715575eebefd98e210d79e43","2012-03","City of London Police","City of London Police",-0.075389,51.51178,"On or near Minories","E01000005","City of London 001E","Other theft","Investigation complete; no suspect identified",NA,"Tower Gateway",0.16889472994282,"City of London",2012-03-01
"106","ccc548bbf8d703d679cf628c7cdf4ff28f1bcda18ecbac7cd0e3d14d4788ff78","2012-03","City of London Police","City of London Police",-0.074793,51.51121,"On or near Pedestrian Subway","E01000005","City of London 001E","Other theft","",NA,"Tower Gateway",0.0949575484122857,"City of London",2012-03-01
"107","ec154fbfdb935074437bca374cf08fb28e754d3a39b0d351afe0dadebc3e85be","2012-03","City of London Police","City of London Police",-0.075389,51.51178,"On or near Minories","E01000005","City of London 001E","Other theft","Investigation complete; no suspect identified",NA,"Tower Gateway",0.16889472994282,"City of London",2012-03-01
"108","6a3fca994adcd2e1ae411d2f4556a933d66f398cef1325c73e866eafbd76e6f6","2012-03","City of London Police","City of London Police",-0.075508,51.51476,"On or near Pedestrian Subway","E01000005","City of London 001E","Other theft","Offender sent to prison",NA,"Aldgate",0.0469960934955824,"City of London",2012-03-01
"109","7701a3efec1ec1fae2cdefd29d49f7ac54c313aa10f4a263c279ca828edb35a6","2012-03","City of London Police","City of London Police",-0.075722,51.51105,"On or near Crescent","E01000005","City of London 001E","Other theft","",NA,"Tower Hill",0.0988642470002446,"City of London",2012-03-01
"110","dc9da8705db2e88b3b230ef6aff162e680fb3b5cffdd4e9a8450982f6090e8d9","2012-03","City of London Police","City of London Police",-0.079607,51.51566,"On or near St Mary Axe","E01000005","City of London 001E","Other theft","Investigation complete; no suspect identified",NA,"Liverpool Street",0.282000896085912,"City of London",2012-03-01
