"","CrimeID","Month","Reportedby","Fallswithin","Longitude","Latitude","Location","LSOAcode","LSOAname","Crimetype","Lastoutcomecategory","Context","Station","StationDistance","LocalAuthority","ISOMonth"
"51",NA,"2011-03","British Transport Police","British Transport Police",-0.479594,52.136,"On or near Bedford","E01017471","Bedford 012F","Anti-social behaviour",NA,NA,"Chesham",48.7286516152939,"Bedford",2011-03-01
"52",NA,"2011-03","British Transport Police","British Transport Police",-0.479594,52.136,"On or near Bedford","E01017471","Bedford 012F","Anti-social behaviour",NA,NA,"Chesham",48.7286516152939,"Bedford",2011-03-01
"53",NA,"2011-03","British Transport Police","British Transport Police",0.190082,51.4679,"On or near Slade Green","E01000432","Bexley 008E","Robbery",NA,NA,"Slade Green",0.03552569792281,"Bexley",2011-03-01
"54",NA,"2011-03","British Transport Police","British Transport Police",0.178373,51.4482,"On or near Crayford","E01000378","Bexley 019E","Burglary",NA,NA,"Crayford",0.0398274198736345,"Bexley",2011-03-01
"55",NA,"2011-03","British Transport Police","British Transport Police",0.147863,51.4403,"On or near Bexley","E01000448","Bexley 023D","Vehicle crime",NA,NA,"Bexley",0.062286040712086,"Bexley",2011-03-01
"56",NA,"2011-03","British Transport Police","British Transport Police",-1.82517,52.5649,"On or near Sutton Coldfield","E01009449","Birmingham 009A","Anti-social behaviour",NA,NA,"Chesham",126.475640535805,"Birmingham",2011-03-01
"57",NA,"2011-03","British Transport Police","British Transport Police",-1.83147,52.5457,"On or near Wylde Green","E01009456","Birmingham 018C","Violent crime",NA,NA,"Chesham",125.16785377932,"Birmingham",2011-03-01
"58",NA,"2011-03","British Transport Police","British Transport Police",-1.87227,52.5046,"On or near Aston","E01008899","Birmingham 037A","Anti-social behaviour",NA,NA,"Chesham",123.743188179989,"Birmingham",2011-03-01
"59",NA,"2011-03","British Transport Police","British Transport Police",-1.89229,52.479,"On or near Moor Street","E01033561","Birmingham 050E","Anti-social behaviour",NA,NA,"Chesham",122.704097957136,"Birmingham",2011-03-01
"60",NA,"2011-03","British Transport Police","British Transport Police",-1.78582,52.4803,"On or near Lea Hall","E01009512","Birmingham 062A","Violent crime",NA,NA,"Chesham",117.733085997629,"Birmingham",2011-03-01
"61",NA,"2011-03","British Transport Police","British Transport Police",-1.81974,52.4497,"On or near Acocks Green","E01008894","Birmingham 089E","Violent crime",NA,NA,"Chesham",116.91089059132,"Birmingham",2011-03-01
"62",NA,"2011-03","British Transport Police","British Transport Police",-1.93577,52.442,"On or near Selly Oak","E01009284","Birmingham 096A","Robbery",NA,NA,"Chesham",122.069078300916,"Birmingham",2011-03-01
"63",NA,"2011-03","British Transport Police","British Transport Police",-1.93577,52.442,"On or near Selly Oak","E01009284","Birmingham 096A","Vehicle crime",NA,NA,"Chesham",122.069078300916,"Birmingham",2011-03-01
"64",NA,"2011-03","British Transport Police","British Transport Police",-1.92679,52.4276,"On or near Bournville","E01008955","Birmingham 112C","Violent crime",NA,NA,"Chesham",120.553053408798,"Birmingham",2011-03-01
"65",NA,"2011-03","British Transport Police","British Transport Police",-1.92679,52.4276,"On or near Bournville","E01008955","Birmingham 112C","Violent crime",NA,NA,"Chesham",120.553053408798,"Birmingham",2011-03-01
"66",NA,"2011-03","British Transport Police","British Transport Police",-1.9329,52.4142,"On or near Kings Norton","E01008961","Birmingham 116C","Vehicle crime",NA,NA,"Chesham",119.890306011944,"Birmingham",2011-03-01
"67",NA,"2011-03","British Transport Police","British Transport Police",-1.9329,52.4142,"On or near Kings Norton","E01008961","Birmingham 116C","Violent crime",NA,NA,"Chesham",119.890306011944,"Birmingham",2011-03-01
"68",NA,"2011-03","British Transport Police","British Transport Police",-1.9329,52.4142,"On or near Kings Norton","E01008961","Birmingham 116C","Violent crime",NA,NA,"Chesham",119.890306011944,"Birmingham",2011-03-01
"69",NA,"2011-03","British Transport Police","British Transport Police",-1.96523,52.4082,"On or near Northfield","E01009206","Birmingham 120B","Violent crime",NA,NA,"Chesham",121.137686779955,"Birmingham",2011-03-01
"70",NA,"2011-03","British Transport Police","British Transport Police",-1.98098,52.3967,"On or near Longbridge","E01009213","Birmingham 124E","Robbery",NA,NA,"Chesham",121.156388337923,"Birmingham",2011-03-01
"71",NA,"2011-03","British Transport Police","British Transport Police",-1.98098,52.3967,"On or near Longbridge","E01009213","Birmingham 124E","Violent crime",NA,NA,"Chesham",121.156388337923,"Birmingham",2011-03-01
"72",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"73",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"74",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"75",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"76",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"77",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Robbery",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"78",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Vehicle crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"79",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"80",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"81",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"82",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"83",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"84",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"85",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"86",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"87",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"88",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"89",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Other crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"90",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Other crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"91",NA,"2011-03","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Other crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-03-01
"92",NA,"2011-03","British Transport Police","British Transport Police",-2.47905,53.7464,"On or near Blackburn","E01012643","Blackburn with Darwen 006C","Anti-social behaviour",NA,NA,"Chesham",259.449652848466,"Blackburn with Darwen",2011-03-01
"93",NA,"2011-03","British Transport Police","British Transport Police",-2.47905,53.7464,"On or near Blackburn","E01012643","Blackburn with Darwen 006C","Anti-social behaviour",NA,NA,"Chesham",259.449652848466,"Blackburn with Darwen",2011-03-01
"94",NA,"2011-03","British Transport Police","British Transport Police",-2.47905,53.7464,"On or near Blackburn","E01012643","Blackburn with Darwen 006C","Anti-social behaviour",NA,NA,"Chesham",259.449652848466,"Blackburn with Darwen",2011-03-01
"95",NA,"2011-03","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Anti-social behaviour",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-03-01
"96",NA,"2011-03","British Transport Police","British Transport Police",-3.04883,53.7979,"On or near Blackpool South","E01012751","Blackpool 013D","Anti-social behaviour",NA,NA,"Chesham",284.655439789404,"Blackpool",2011-03-01
"97",NA,"2011-03","British Transport Police","British Transport Police",-2.42508,53.5736,"On or near Bolton","E01004848","Bolton 016D","Violent crime",NA,NA,"Chesham",241.085491931092,"Bolton",2011-03-01
"98",NA,"2011-03","British Transport Police","British Transport Police",-2.42508,53.5736,"On or near Bolton","E01004848","Bolton 016D","Violent crime",NA,NA,"Chesham",241.085491931092,"Bolton",2011-03-01
"99",NA,"2011-03","British Transport Police","British Transport Police",-2.40196,53.5564,"On or near Moses Gate","E01004857","Bolton 027D","Anti-social behaviour",NA,NA,"Chesham",238.65872902233,"Bolton",2011-03-01
"100",NA,"2011-03","British Transport Police","British Transport Police",-0.031125,52.978,"On or near Boston","E01026006","Boston 003A","Anti-social behaviour",NA,NA,"Broxbourne",136.886036725239,"Boston",2011-03-01
"101",NA,"2011-03","British Transport Police","British Transport Police",-1.86395,50.7271,"On or near Bournemouth","E01015288","Bournemouth 021B","Anti-social behaviour",NA,NA,"Heathrow Terminal 5",126.568206181884,"Bournemouth",2011-03-01
"102",NA,"2011-03","British Transport Police","British Transport Police",-1.86395,50.7271,"On or near Bournemouth","E01015288","Bournemouth 021B","Vehicle crime",NA,NA,"Heathrow Terminal 5",126.568206181884,"Bournemouth",2011-03-01
"103",NA,"2011-03","British Transport Police","British Transport Police",-1.86395,50.7271,"On or near Bournemouth","E01015288","Bournemouth 021B","Violent crime",NA,NA,"Heathrow Terminal 5",126.568206181884,"Bournemouth",2011-03-01
"104",NA,"2011-03","British Transport Police","British Transport Police",-1.94443,53.8999,"On or near Steeton & Silsden","E01010645","Bradford 004H","Violent crime",NA,NA,"Chesham",259.940963359654,"Bradford",2011-03-01
"105",NA,"2011-03","British Transport Police","British Transport Police",-1.90173,53.8681,"On or near Keighley","E01010700","Bradford 008A","Anti-social behaviour",NA,NA,"Chesham",255.648137689681,"Bradford",2011-03-01
"106",NA,"2011-03","British Transport Police","British Transport Police",-1.90173,53.8681,"On or near Keighley","E01010700","Bradford 008A","Anti-social behaviour",NA,NA,"Chesham",255.648137689681,"Bradford",2011-03-01
"107",NA,"2011-03","British Transport Police","British Transport Police",-1.83716,53.8486,"On or near Bingley","E01010578","Bradford 015A","Anti-social behaviour",NA,NA,"Chesham",252.164203886554,"Bradford",2011-03-01
"108",NA,"2011-03","British Transport Police","British Transport Police",-1.76834,53.8195,"On or near Frizinghall","E01010793","Bradford 025D","Anti-social behaviour",NA,NA,"Chesham",247.624374950069,"Bradford",2011-03-01
"109",NA,"2011-03","British Transport Police","British Transport Police",-1.75297,53.7975,"On or near Bradford Forster Square","E01033690","Bradford 039G","Anti-social behaviour",NA,NA,"Chesham",244.98349588938,"Bradford",2011-03-01
"110",NA,"2011-03","British Transport Police","British Transport Police",-1.75297,53.7975,"On or near Bradford Forster Square","E01033690","Bradford 039G","Violent crime",NA,NA,"Chesham",244.98349588938,"Bradford",2011-03-01
"111",NA,"2011-03","British Transport Police","British Transport Police",-1.74946,53.7911,"On or near Bradford Interchange","E01033690","Bradford 039G","Other crime",NA,NA,"Chesham",244.235507138112,"Bradford",2011-03-01
"112",NA,"2011-03","British Transport Police","British Transport Police",-1.75297,53.7975,"On or near Bradford Forster Square","E01033690","Bradford 039G","Other crime",NA,NA,"Chesham",244.98349588938,"Bradford",2011-03-01
"113",NA,"2011-03","British Transport Police","British Transport Police",0.639435,51.8059,"On or near Witham","E01021416","Braintree 017B","Violent crime",NA,NA,"Shenfield",28.8662342707527,"Braintree",2011-03-01
"114",NA,"2011-03","British Transport Police","British Transport Police",0.639435,51.8059,"On or near Witham","E01021416","Braintree 017B","Violent crime",NA,NA,"Shenfield",28.8662342707527,"Braintree",2011-03-01
"115",NA,"2011-03","British Transport Police","British Transport Police",0.639435,51.8059,"On or near Witham","E01021416","Braintree 017B","Violent crime",NA,NA,"Shenfield",28.8662342707527,"Braintree",2011-03-01
"116",NA,"2011-03","British Transport Police","British Transport Police",0.745267,52.4192,"On or near Thetford","E01026466","Breckland 015B","Anti-social behaviour",NA,NA,"Shenfield",92.1479594708865,"Breckland",2011-03-01
"117",NA,"2011-03","British Transport Police","British Transport Police",-0.317053,51.5819,"On or near Kenton","E01000568","Brent 008D","Robbery",NA,NA,"Kenton",0.13551691572365,"Brent",2011-03-01
"118",NA,"2011-03","British Transport Police","British Transport Police",-0.221375,51.5492,"On or near Willesden Green","E01000642","Brent 022D","Violent crime",NA,NA,"Willesden Green",0.07299292627133,"Brent",2011-03-01
"119",NA,"2011-03","British Transport Police","British Transport Police",-0.204645,51.547,"On or near Kilburn","E01000561","Brent 023E","Violent crime",NA,NA,"Kilburn",0.00644584170935497,"Brent",2011-03-01
"120",NA,"2011-03","British Transport Police","British Transport Police",-0.296069,51.5522,"On or near Wembley Central","E01000630","Brent 026E","Violent crime",NA,NA,"Wembley Central",0.0429567431752481,"Brent",2011-03-01
"121",NA,"2011-03","British Transport Police","British Transport Police",-0.257537,51.5363,"On or near Harlesden","E01000600","Brent 027E","Violent crime",NA,NA,"Harlesden",0.00602523862731382,"Brent",2011-03-01
"122",NA,"2011-03","British Transport Police","British Transport Police",-0.29948,51.5406,"On or near Alperton","E01000632","Brent 029E","Violent crime",NA,NA,"Alperton",0.0677683253170515,"Brent",2011-03-01
"123",NA,"2011-03","British Transport Police","British Transport Police",-0.219734,51.5347,"On or near Kensal Rise","E01000586","Brent 032E","Violent crime",NA,NA,"Kensal Rise",0.0917117391918987,"Brent",2011-03-01
"124",NA,"2011-03","British Transport Police","British Transport Police",-0.219734,51.5347,"On or near Kensal Rise","E01000586","Brent 032E","Violent crime",NA,NA,"Kensal Rise",0.0917117391918987,"Brent",2011-03-01
"125",NA,"2011-03","British Transport Police","British Transport Police",-0.225258,51.5306,"On or near Kensal Green","E01000532","Brent 033C","Violent crime",NA,NA,"Kensal Green",0.0395772668120526,"Brent",2011-03-01
"126",NA,"2011-03","British Transport Police","British Transport Police",0.329913,51.6306,"On or near Shenfield","E01021465","Brentwood 005D","Anti-social behaviour",NA,NA,"Shenfield",0.0305879298482677,"Brentwood",2011-03-01
"127",NA,"2011-03","British Transport Police","British Transport Police",0.329913,51.6306,"On or near Shenfield","E01021465","Brentwood 005D","Anti-social behaviour",NA,NA,"Shenfield",0.0305879298482677,"Brentwood",2011-03-01
"128",NA,"2011-03","British Transport Police","British Transport Police",0.329913,51.6306,"On or near Shenfield","E01021465","Brentwood 005D","Violent crime",NA,NA,"Shenfield",0.0305879298482677,"Brentwood",2011-03-01
"129",NA,"2011-03","British Transport Police","British Transport Police",0.329913,51.6306,"On or near Shenfield","E01021465","Brentwood 005D","Violent crime",NA,NA,"Shenfield",0.0305879298482677,"Brentwood",2011-03-01
"130",NA,"2011-03","British Transport Police","British Transport Police",0.329913,51.6306,"On or near Shenfield","E01021465","Brentwood 005D","Violent crime",NA,NA,"Shenfield",0.0305879298482677,"Brentwood",2011-03-01
"131",NA,"2011-03","British Transport Police","British Transport Police",0.341328,51.568,"On or near West Horndon","E01021446","Brentwood 009B","Violent crime",NA,NA,"Brentwood",5.83065651616393,"Brentwood",2011-03-01
"132",NA,"2011-03","British Transport Police","British Transport Police",-3.59519,51.5472,"On or near Tondu","W01001058","Bridgend 006C","Other crime",NA,NA,"Chesham",206.700488536033,"Bridgend",2011-03-01
