"","CrimeID","Month","Reportedby","Fallswithin","Longitude","Latitude","Location","LSOAcode","LSOAname","Crimetype","Lastoutcomecategory","Context","Station","StationDistance","LocalAuthority","ISOMonth"
"32",NA,"2011-08","British Transport Police","British Transport Police",-0.27477,51.6136,"On or near Edgware","E01000194","Barnet 018C","Anti-social behaviour",NA,NA,"Edgware",0.0731977071928867,"Barnet",2011-08-01
"33",NA,"2011-08","British Transport Police","British Transport Police",-0.239014,51.5802,"On or near Hendon","E01000313","Barnet 036F","Violent crime",NA,NA,"Hendon",0.0308079480859153,"Barnet",2011-08-01
"34",NA,"2011-08","British Transport Police","British Transport Police",-0.213042,51.5586,"On or near Cricklewood","E01000141","Barnet 039A","Anti-social behaviour",NA,NA,"Cricklewood",0.0403039479752531,"Barnet",2011-08-01
"35",NA,"2011-08","British Transport Police","British Transport Police",-0.213042,51.5586,"On or near Cricklewood","E01000141","Barnet 039A","Burglary",NA,NA,"Cricklewood",0.0403039479752531,"Barnet",2011-08-01
"36",NA,"2011-08","British Transport Police","British Transport Police",-1.47725,53.5543,"On or near Barnsley","E01007336","Barnsley 013A","Anti-social behaviour",NA,NA,"Chesham",213.729689449469,"Barnsley",2011-08-01
"37",NA,"2011-08","British Transport Police","British Transport Police",-1.41652,53.5175,"On or near Wombwell","E01007452","Barnsley 026B","Vehicle crime",NA,NA,"Chesham",208.698721314892,"Barnsley",2011-08-01
"38",NA,"2011-08","British Transport Police","British Transport Police",-3.20464,54.1892,"On or near Askam","E01019145","Barrow-in-Furness 001B","Anti-social behaviour",NA,NA,"Chesham",326.243939163322,"Barrow-in-Furness",2011-08-01
"39",NA,"2011-08","British Transport Police","British Transport Police",0.41841,51.6288,"On or near Billericay","E01021247","Basildon 003E","Violent crime",NA,NA,"Shenfield",6.1089796759496,"Basildon",2011-08-01
"40",NA,"2011-08","British Transport Police","British Transport Police",0.507025,51.5603,"On or near Pitsea","E01021310","Basildon 022B","Burglary",NA,NA,"Shenfield",14.5314170270122,"Basildon",2011-08-01
"41",NA,"2011-08","British Transport Police","British Transport Police",-1.06105,51.3301,"On or near Bramley","E01022546","Basingstoke and Deane 005D","Vehicle crime",NA,NA,"Amersham",49.5305729206937,"Basingstoke and Deane",2011-08-01
"42",NA,"2011-08","British Transport Police","British Transport Police",-1.08787,51.2685,"On or near Basingstoke","E01032842","Basingstoke and Deane 011E","Violent crime",NA,NA,"Amersham",56.0892236414073,"Basingstoke and Deane",2011-08-01
"43",NA,"2011-08","British Transport Police","British Transport Police",-1.08787,51.2685,"On or near Basingstoke","E01032842","Basingstoke and Deane 011E","Violent crime",NA,NA,"Amersham",56.0892236414073,"Basingstoke and Deane",2011-08-01
"44",NA,"2011-08","British Transport Police","British Transport Police",-0.947901,53.3151,"On or near Retford","E01028021","Bassetlaw 010E","Anti-social behaviour",NA,NA,"Chesham",180.434831897207,"Bassetlaw",2011-08-01
"45",NA,"2011-08","British Transport Police","British Transport Police",-1.1227,53.3115,"On or near Worksop","E01028057","Bassetlaw 012A","Robbery",NA,NA,"Chesham",181.91237607023,"Bassetlaw",2011-08-01
"46",NA,"2011-08","British Transport Police","British Transport Police",-2.30106,51.342,"On or near Freshford","E01033078","Bath and North East Somerset 010G","Vehicle crime",NA,NA,"Amersham",122.951573345007,"Bath and North East Somerset",2011-08-01
"47",NA,"2011-08","British Transport Police","British Transport Police",-0.479594,52.136,"On or near Bedford","E01017471","Bedford 012F","Vehicle crime",NA,NA,"Chesham",48.7286516152939,"Bedford",2011-08-01
"48",NA,"2011-08","British Transport Police","British Transport Police",0.190082,51.4679,"On or near Slade Green","E01000432","Bexley 008E","Violent crime",NA,NA,"Slade Green",0.03552569792281,"Bexley",2011-08-01
"49",NA,"2011-08","British Transport Police","British Transport Police",0.178373,51.4482,"On or near Crayford","E01000378","Bexley 019E","Vehicle crime",NA,NA,"Crayford",0.0398274198736345,"Bexley",2011-08-01
"50",NA,"2011-08","British Transport Police","British Transport Police",0.10363,51.434,"On or near Sidcup","E01000462","Bexley 026E","Burglary",NA,NA,"Sidcup",0.0489505078243309,"Bexley",2011-08-01
"51",NA,"2011-08","British Transport Police","British Transport Police",-1.83147,52.5457,"On or near Wylde Green","E01009456","Birmingham 018C","Vehicle crime",NA,NA,"Chesham",125.16785377932,"Birmingham",2011-08-01
"52",NA,"2011-08","British Transport Police","British Transport Police",-1.83939,52.5284,"On or near Erdington","E01009006","Birmingham 023C","Anti-social behaviour",NA,NA,"Chesham",124.114057784158,"Birmingham",2011-08-01
"53",NA,"2011-08","British Transport Police","British Transport Police",-1.87227,52.5046,"On or near Aston","E01008899","Birmingham 037A","Anti-social behaviour",NA,NA,"Chesham",123.743188179989,"Birmingham",2011-08-01
"54",NA,"2011-08","British Transport Police","British Transport Police",-1.87227,52.5046,"On or near Aston","E01008899","Birmingham 037A","Violent crime",NA,NA,"Chesham",123.743188179989,"Birmingham",2011-08-01
"55",NA,"2011-08","British Transport Police","British Transport Police",-1.93912,52.4989,"On or near Winson Green","E01033635","Birmingham 039H","Violent crime",NA,NA,"Chesham",126.523718031541,"Birmingham",2011-08-01
"56",NA,"2011-08","British Transport Police","British Transport Police",-1.93096,52.497,"On or near Soho Benson Road","E01009360","Birmingham 047D","Anti-social behaviour",NA,NA,"Chesham",125.978579884878,"Birmingham",2011-08-01
"57",NA,"2011-08","British Transport Police","British Transport Police",-1.89229,52.479,"On or near Moor Street","E01033561","Birmingham 050E","Violent crime",NA,NA,"Chesham",122.704097957136,"Birmingham",2011-08-01
"58",NA,"2011-08","British Transport Police","British Transport Police",-1.89229,52.479,"On or near Moor Street","E01033561","Birmingham 050E","Violent crime",NA,NA,"Chesham",122.704097957136,"Birmingham",2011-08-01
"59",NA,"2011-08","British Transport Police","British Transport Police",-1.93577,52.442,"On or near Selly Oak","E01009284","Birmingham 096A","Burglary",NA,NA,"Chesham",122.069078300916,"Birmingham",2011-08-01
"60",NA,"2011-08","British Transport Police","British Transport Police",-1.84575,52.4369,"On or near Hall Green","E01009045","Birmingham 097D","Anti-social behaviour",NA,NA,"Chesham",117.189290049588,"Birmingham",2011-08-01
"61",NA,"2011-08","British Transport Police","British Transport Police",-1.9329,52.4142,"On or near Kings Norton","E01008961","Birmingham 116C","Vehicle crime",NA,NA,"Chesham",119.890306011944,"Birmingham",2011-08-01
"62",NA,"2011-08","British Transport Police","British Transport Police",-1.96523,52.4082,"On or near Northfield","E01009206","Birmingham 120B","Violent crime",NA,NA,"Chesham",121.137686779955,"Birmingham",2011-08-01
"63",NA,"2011-08","British Transport Police","British Transport Police",-1.98098,52.3967,"On or near Longbridge","E01009213","Birmingham 124E","Violent crime",NA,NA,"Chesham",121.156388337923,"Birmingham",2011-08-01
"64",NA,"2011-08","British Transport Police","British Transport Police",-1.92874,52.5309,"On or near Hamstead","E01009278","Birmingham 133D","Violent crime",NA,NA,"Chesham",128.5103126144,"Birmingham",2011-08-01
"65",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"66",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"67",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"68",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"69",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"70",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"71",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Anti-social behaviour",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"72",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"73",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"74",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"75",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"76",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"77",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"78",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"79",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"80",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"81",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"82",NA,"2011-08","British Transport Police","British Transport Police",-1.89895,52.4778,"On or near Birmingham New Street","E01033620","Birmingham 138A","Violent crime",NA,NA,"Chesham",122.936536603486,"Birmingham",2011-08-01
"83",NA,"2011-08","British Transport Police","British Transport Police",-1.90475,52.4872,"On or near St Pauls","E01033623","Birmingham 138C","Anti-social behaviour",NA,NA,"Chesham",123.944451731698,"Birmingham",2011-08-01
"84",NA,"2011-08","British Transport Police","British Transport Police",-1.20284,52.5713,"On or near Narborough","E01025641","Blaby 007A","Violent crime",NA,NA,"Chesham",104.402749504064,"Blaby",2011-08-01
"85",NA,"2011-08","British Transport Police","British Transport Police",-2.47905,53.7464,"On or near Blackburn","E01012643","Blackburn with Darwen 006C","Anti-social behaviour",NA,NA,"Chesham",259.449652848466,"Blackburn with Darwen",2011-08-01
"86",NA,"2011-08","British Transport Police","British Transport Police",-2.47905,53.7464,"On or near Blackburn","E01012643","Blackburn with Darwen 006C","Violent crime",NA,NA,"Chesham",259.449652848466,"Blackburn with Darwen",2011-08-01
"87",NA,"2011-08","British Transport Police","British Transport Police",-2.46453,53.6981,"On or near Darwen","E01012649","Blackburn with Darwen 016A","Violent crime",NA,NA,"Chesham",254.318890815881,"Blackburn with Darwen",2011-08-01
"88",NA,"2011-08","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Violent crime",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-08-01
"89",NA,"2011-08","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Violent crime",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-08-01
"90",NA,"2011-08","British Transport Police","British Transport Police",-3.04928,53.822,"On or near Blackpool North","E01012681","Blackpool 006A","Violent crime",NA,NA,"Chesham",286.840660021722,"Blackpool",2011-08-01
"91",NA,"2011-08","British Transport Police","British Transport Police",-3.19615,51.7567,"On or near Ebbw Vale Parkway","W01001452","Blaenau Gwent 007C","Anti-social behaviour",NA,NA,"Chesham",178.090209528225,"Blaenau Gwent",2011-08-01
"92",NA,"2011-08","British Transport Police","British Transport Police",-2.42508,53.5736,"On or near Bolton","E01004848","Bolton 016D","Anti-social behaviour",NA,NA,"Chesham",241.085491931092,"Bolton",2011-08-01
"93",NA,"2011-08","British Transport Police","British Transport Police",-2.42508,53.5736,"On or near Bolton","E01004848","Bolton 016D","Anti-social behaviour",NA,NA,"Chesham",241.085491931092,"Bolton",2011-08-01
"94",NA,"2011-08","British Transport Police","British Transport Police",-2.42508,53.5736,"On or near Bolton","E01004848","Bolton 016D","Anti-social behaviour",NA,NA,"Chesham",241.085491931092,"Bolton",2011-08-01
"95",NA,"2011-08","British Transport Police","British Transport Police",-2.52272,53.556,"On or near West Houghton","E01004894","Bolton 028C","Violent crime",NA,NA,"Chesham",242.847062049386,"Bolton",2011-08-01
"96",NA,"2011-08","British Transport Police","British Transport Police",-0.031125,52.978,"On or near Boston","E01026006","Boston 003A","Violent crime",NA,NA,"Broxbourne",136.886036725239,"Boston",2011-08-01
"97",NA,"2011-08","British Transport Police","British Transport Police",-1.86395,50.7271,"On or near Bournemouth","E01015288","Bournemouth 021B","Violent crime",NA,NA,"Heathrow Terminal 5",126.568206181884,"Bournemouth",2011-08-01
"98",NA,"2011-08","British Transport Police","British Transport Police",-1.86395,50.7271,"On or near Bournemouth","E01015288","Bournemouth 021B","Violent crime",NA,NA,"Heathrow Terminal 5",126.568206181884,"Bournemouth",2011-08-01
"99",NA,"2011-08","British Transport Police","British Transport Police",-1.90173,53.8681,"On or near Keighley","E01010700","Bradford 008A","Anti-social behaviour",NA,NA,"Chesham",255.648137689681,"Bradford",2011-08-01
"100",NA,"2011-08","British Transport Police","British Transport Police",-1.90173,53.8681,"On or near Keighley","E01010700","Bradford 008A","Violent crime",NA,NA,"Chesham",255.648137689681,"Bradford",2011-08-01
"101",NA,"2011-08","British Transport Police","British Transport Police",-1.79027,53.8386,"On or near Saltaire","E01010784","Bradford 018C","Violent crime",NA,NA,"Chesham",250.099531139512,"Bradford",2011-08-01
"102",NA,"2011-08","British Transport Police","British Transport Police",-1.77354,53.833,"On or near Shipley","E01033689","Bradford 020E","Violent crime",NA,NA,"Chesham",249.155493580435,"Bradford",2011-08-01
"103",NA,"2011-08","British Transport Police","British Transport Police",-1.75297,53.7975,"On or near Bradford Forster Square","E01033690","Bradford 039G","Anti-social behaviour",NA,NA,"Chesham",244.98349588938,"Bradford",2011-08-01
"104",NA,"2011-08","British Transport Police","British Transport Police",0.702318,51.8408,"On or near Kelvedon","E01021401","Braintree 014D","Vehicle crime",NA,NA,"Shenfield",34.6746107789207,"Braintree",2011-08-01
"105",NA,"2011-08","British Transport Police","British Transport Police",-0.279654,51.5635,"On or near Wembley Park","E01000578","Brent 012D","Violent crime",NA,NA,"Wembley Park",0.0354426911558869,"Brent",2011-08-01
"106",NA,"2011-08","British Transport Police","British Transport Police",-0.279654,51.5635,"On or near Wembley Park","E01000578","Brent 012D","Other crime",NA,NA,"Wembley Park",0.0354426911558869,"Brent",2011-08-01
"107",NA,"2011-08","British Transport Police","British Transport Police",-0.225258,51.5306,"On or near Kensal Green","E01000532","Brent 033C","Anti-social behaviour",NA,NA,"Kensal Green",0.0395772668120526,"Brent",2011-08-01
"108",NA,"2011-08","British Transport Police","British Transport Police",0.383949,51.6668,"On or near Ingatestone","E01021458","Brentwood 002B","Violent crime",NA,NA,"Shenfield",5.46175839895369,"Brentwood",2011-08-01
"109",NA,"2011-08","British Transport Police","British Transport Police",0.329913,51.6306,"On or near Shenfield","E01021465","Brentwood 005D","Violent crime",NA,NA,"Shenfield",0.0305879298482677,"Brentwood",2011-08-01
"110",NA,"2011-08","British Transport Police","British Transport Police",-3.57525,51.507,"On or near Bridgend","W01001021","Bridgend 014A","Anti-social behaviour",NA,NA,"Chesham",205.850379100741,"Bridgend",2011-08-01
"111",NA,"2011-08","British Transport Police","British Transport Police",-3.57525,51.507,"On or near Bridgend","W01001021","Bridgend 014A","Anti-social behaviour",NA,NA,"Chesham",205.850379100741,"Bridgend",2011-08-01
"112",NA,"2011-08","British Transport Police","British Transport Police",-3.57525,51.507,"On or near Bridgend","W01001021","Bridgend 014A","Violent crime",NA,NA,"Chesham",205.850379100741,"Bridgend",2011-08-01
"113",NA,"2011-08","British Transport Police","British Transport Police",-0.170797,50.8352,"On or near Hove","E01016873","Brighton and Hove 019D","Burglary",NA,NA,"Caterham",50.1160067803139,"Brighton and Hove",2011-08-01
"114",NA,"2011-08","British Transport Police","British Transport Police",-0.170797,50.8352,"On or near Hove","E01016873","Brighton and Hove 019D","Vehicle crime",NA,NA,"Caterham",50.1160067803139,"Brighton and Hove",2011-08-01
"115",NA,"2011-08","British Transport Police","British Transport Police",-0.170797,50.8352,"On or near Hove","E01016873","Brighton and Hove 019D","Violent crime",NA,NA,"Caterham",50.1160067803139,"Brighton and Hove",2011-08-01
"116",NA,"2011-08","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Anti-social behaviour",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-08-01
"117",NA,"2011-08","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Anti-social behaviour",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-08-01
"118",NA,"2011-08","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Anti-social behaviour",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-08-01
"119",NA,"2011-08","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Vehicle crime",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-08-01
"120",NA,"2011-08","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Violent crime",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-08-01
"121",NA,"2011-08","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Violent crime",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-08-01
"122",NA,"2011-08","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Violent crime",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-08-01
"123",NA,"2011-08","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Violent crime",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-08-01
"124",NA,"2011-08","British Transport Police","British Transport Police",-0.141408,50.8296,"On or near Brighton","E01033329","Brighton and Hove 027G","Violent crime",NA,NA,"Caterham",50.5138359355356,"Brighton and Hove",2011-08-01
"125",NA,"2011-08","British Transport Police","British Transport Police",-2.58047,51.4498,"On or near Bristol Temple Meads","E01033353","Bristol 054B","Anti-social behaviour",NA,NA,"Chesham",138.998240137805,"Bristol, City of",2011-08-01
"126",NA,"2011-08","British Transport Police","British Transport Police",-2.58047,51.4498,"On or near Bristol Temple Meads","E01033353","Bristol 054B","Anti-social behaviour",NA,NA,"Chesham",138.998240137805,"Bristol, City of",2011-08-01
"127",NA,"2011-08","British Transport Police","British Transport Police",-2.58047,51.4498,"On or near Bristol Temple Meads","E01033353","Bristol 054B","Anti-social behaviour",NA,NA,"Chesham",138.998240137805,"Bristol, City of",2011-08-01
"128",NA,"2011-08","British Transport Police","British Transport Police",-2.58047,51.4498,"On or near Bristol Temple Meads","E01033353","Bristol 054B","Anti-social behaviour",NA,NA,"Chesham",138.998240137805,"Bristol, City of",2011-08-01
"129",NA,"2011-08","British Transport Police","British Transport Police",-2.58047,51.4498,"On or near Bristol Temple Meads","E01033353","Bristol 054B","Anti-social behaviour",NA,NA,"Chesham",138.998240137805,"Bristol, City of",2011-08-01
"130",NA,"2011-08","British Transport Police","British Transport Police",-2.58047,51.4498,"On or near Bristol Temple Meads","E01033353","Bristol 054B","Burglary",NA,NA,"Chesham",138.998240137805,"Bristol, City of",2011-08-01
"131",NA,"2011-08","British Transport Police","British Transport Police",-2.58047,51.4498,"On or near Bristol Temple Meads","E01033353","Bristol 054B","Violent crime",NA,NA,"Chesham",138.998240137805,"Bristol, City of",2011-08-01
